Time - Voltage,Amplitude - Voltage,Time - Voltage,Amplitude - Voltage,Time - Voltage,Amplitude - Voltage,Time - Voltage,Amplitude - Voltage,Time - Voltage,Amplitude - Voltage,Time - Voltage,Amplitude - Voltage,Time - Voltage_0,Amplitude - Voltage_0,Time - Voltage,Amplitude - Voltage,Time - Voltage_0,Amplitude - Voltage_0,Time - Voltage,Amplitude - Voltage,Time - Voltage_0,Amplitude - Voltage_0
0.578,0.00172919,0.578,0.00120279,0.578,0.0384282,0.578,0.0320758,0.578,0.00926649,0.578,0.00946397,0.578,0.0095298,0.578,0.00979311,0.578,0.00887152,0.578,0.023584,0.578,0.0235511
0.579,0.00172919,0.579,0.00118303,0.579,0.0393827,0.579,0.031615,0.579,0.00900318,0.579,0.00946397,0.579,0.00979311,0.579,0.00979311,0.579,0.0100564,0.579,0.0235182,0.579,0.0233866
0.58,0.00179502,0.58,0.00120279,0.58,0.0398435,0.58,0.03201,0.58,0.00943106,0.58,0.0092994,0.58,0.00946397,0.58,0.00979311,0.58,0.0102539,0.58,0.023584,0.58,0.022827
0.581,0.00179502,0.581,0.00118962,0.581,0.0379345,0.581,0.0320429,0.581,0.00913483,0.581,0.00933231,0.581,0.00877278,0.581,0.00972728,0.581,0.00966145,0.581,0.0235511,0.581,0.0227941
0.582,0.00176211,0.582,0.00119621,0.582,0.0390207,0.582,0.0318125,0.582,0.00946397,0.582,0.00920066,0.582,0.00910192,0.582,0.0097602,0.582,0.00903609,0.582,0.023584,0.582,0.0234195
0.583,0.00172919,0.583,0.00119621,0.583,0.0394156,0.583,0.031615,0.583,0.00893735,0.583,0.00926649,0.583,0.0097602,0.583,0.0097602,0.583,0.00966145,0.583,0.0235182,0.583,0.0237157
0.584,0.00166337,0.584,0.00122256,0.584,0.0394486,0.584,0.031648,0.584,0.00920066,0.584,0.00936523,0.584,0.00999059,0.584,0.00982602,0.584,0.0101881,0.584,0.0234853,0.584,0.0234524
0.585,0.00179502,0.585,0.00118303,0.585,0.0382636,0.585,0.0323062,0.585,0.00943106,0.585,0.00933231,0.585,0.00903609,0.585,0.00985894,0.585,0.00972728,0.585,0.0235511,0.585,0.0235182
0.586,0.00172919,0.586,0.00117644,0.586,0.0385599,0.586,0.0309238,0.586,0.00946397,0.586,0.00936523,0.586,0.00910192,0.586,0.00985894,0.586,0.00966145,0.586,0.0235511,0.586,0.0230245
0.587,0.00172919,0.587,0.00119621,0.587,0.0394486,0.587,0.0317138,0.587,0.00847655,0.587,0.00936523,0.587,0.00943106,0.587,0.00985894,0.587,0.00966145,0.587,0.0235182,0.587,0.0226954
0.588,0.00169628,0.588,0.00118962,0.588,0.0399423,0.588,0.0318784,0.588,0.00916774,0.588,0.00939814,0.588,0.0095298,0.588,0.00982602,0.588,0.00989185,0.588,0.0235182,0.588,0.0229587
0.589,0.00179502,0.589,0.00117644,0.589,0.038889,0.589,0.0321746,0.589,0.00966145,0.589,0.00946397,0.589,0.00850947,0.589,0.0097602,0.589,0.00966145,0.589,0.0235511,0.589,0.023617
0.59,0.00172919,0.59,0.00118962,0.59,0.039646,0.59,0.0312201,0.59,0.00949688,0.59,0.00936523,0.59,0.0095298,0.59,0.00966145,0.59,0.00920066,0.59,0.0235511,0.59,0.023617
0.591,0.00176211,0.591,0.00118962,0.591,0.0396789,0.591,0.0323391,0.591,0.00900318,0.591,0.00936523,0.591,0.00943106,0.591,0.00969437,0.591,0.00979311,0.591,0.0235511,0.591,0.0231562
0.592,0.00172919,0.592,0.00117644,0.592,0.0395144,0.592,0.0320429,0.592,0.00910192,0.592,0.00943106,0.592,0.00995768,0.592,0.00972728,0.592,0.0097602,0.592,0.023584,0.592,0.0228599
0.593,0.00172919,0.593,0.00116326,0.593,0.0384611,0.593,0.0303643,0.593,0.009069,0.593,0.00949688,0.593,0.00900318,0.593,0.0097602,0.593,0.00995768,0.593,0.0235511,0.593,0.0232878
0.594,0.00172919,0.594,0.00118303,0.594,0.0390207,0.594,0.0319442,0.594,0.00923357,0.594,0.00949688,0.594,0.00959563,0.594,0.0097602,0.594,0.00903609,0.594,0.0235182,0.594,0.0233207
0.595,0.00169628,0.595,0.00117644,0.595,0.0391523,0.595,0.0321746,0.595,0.00939814,0.595,0.00943106,0.595,0.00992477,0.595,0.00979311,0.595,0.0101222,0.595,0.023584,0.595,0.023222
0.596,0.00176211,0.596,0.00117644,0.596,0.0386915,0.596,0.0319442,0.596,0.00926649,0.596,0.00939814,0.596,0.00926649,0.596,0.0097602,0.596,0.0101222,0.596,0.0235511,0.596,0.023584
0.597,0.00176211,0.597,0.00119621,0.597,0.0394156,0.597,0.0310555,0.597,0.0092994,0.597,0.00933231,0.597,0.00864112,0.597,0.0097602,0.597,0.0097602,0.597,0.023584,0.597,0.0234853
0.598,0.00176211,0.598,0.00116985,0.598,0.0396789,0.598,0.0315163,0.598,0.00883861,0.598,0.00923357,0.598,0.00913483,0.598,0.0097602,0.598,0.00916774,0.598,0.0235182,0.598,0.0229258
0.599,0.00172919,0.599,0.00116326,0.599,0.0401727,0.599,0.0318784,0.599,0.009069,0.599,0.0092994,0.599,0.00956271,0.599,0.00979311,0.599,0.0101552,0.599,0.0234524,0.599,0.0233536
0.6,0.00176211,0.6,0.00116985,0.6,0.0381978,0.6,0.0321746,0.6,0.00923357,0.6,0.00923357,0.6,0.00946397,0.6,0.00979311,0.6,0.0101552,0.6,0.0234195,0.6,0.0234524
0.601,0.00176211,0.601,0.00117644,0.601,0.0392182,0.601,0.0309897,0.601,0.00920066,0.601,0.00939814,0.601,0.00920066,0.601,0.00985894,0.601,0.0102868,0.601,0.0234524,0.601,0.0233866
0.602,0.00176211,0.602,0.00118962,0.602,0.0394156,0.602,0.0320758,0.602,0.00916774,0.602,0.00946397,0.602,0.00949688,0.602,0.00979311,0.602,0.00936523,0.602,0.0234853,0.602,0.0231891
0.603,0.00172919,0.603,0.00118962,0.603,0.039646,0.603,0.0322404,0.603,0.009069,0.603,0.00943106,0.603,0.00966145,0.603,0.00985894,0.603,0.00969437,0.603,0.0234853,0.603,0.0229258
0.604,0.00172919,0.604,0.00118303,0.604,0.0386586,0.604,0.0314834,0.604,0.00933231,0.604,0.00949688,0.604,0.00949688,0.604,0.00982602,0.604,0.0097602,0.604,0.0234524,0.604,0.0229916
0.605,0.00169628,0.605,0.00118962,0.605,0.0397119,0.605,0.0319113,0.605,0.0095298,0.605,0.00949688,0.605,0.00949688,0.605,0.00979311,0.605,0.0100893,0.605,0.0234853,0.605,0.0239461
0.606,0.00169628,0.606,0.00116985,0.606,0.0397119,0.606,0.0321417,0.606,0.00903609,0.606,0.00949688,0.606,0.00920066,0.606,0.0097602,0.606,0.00887152,0.606,0.0234195,0.606,0.0233536
0.607,0.00172919,0.607,0.00118962,0.607,0.0390865,0.607,0.03201,0.607,0.00926649,0.607,0.00933231,0.607,0.0100893,0.607,0.00966145,0.607,0.00920066,0.607,0.023584,0.607,0.0238474
0.608,0.00176211,0.608,0.00117644,0.608,0.038889,0.608,0.0323721,0.608,0.00939814,0.608,0.00936523,0.608,0.00936523,0.608,0.00969437,0.608,0.00982602,0.608,0.0235511,0.608,0.0233207
0.609,0.00172919,0.609,0.00116985,0.609,0.0393169,0.609,0.0309897,0.609,0.00933231,0.609,0.00946397,0.609,0.00959563,0.609,0.00972728,0.609,0.0103197,0.609,0.0235182,0.609,0.0225966
0.61,0.00169628,0.61,0.00116326,0.61,0.0395144,0.61,0.031615,0.61,0.00923357,0.61,0.00946397,0.61,0.00966145,0.61,0.0097602,0.61,0.00864112,0.61,0.0235182,0.61,0.0223662
0.611,0.00166337,0.611,0.00118962,0.611,0.0379674,0.611,0.0319442,0.611,0.00913483,0.611,0.00956271,0.611,0.00962854,0.611,0.00979311,0.611,0.00949688,0.611,0.0234524,0.611,0.0234195
0.612,0.00172919,0.612,0.00117644,0.612,0.0393169,0.612,0.0322404,0.612,0.00959563,0.612,0.00946397,0.612,0.00923357,0.612,0.00979311,0.612,0.0103856,0.612,0.0234524,0.612,0.0237486
0.613,0.00176211,0.613,0.00118962,0.613,0.0397777,0.613,0.0320429,0.613,0.00936523,0.613,0.00939814,0.613,0.009069,0.613,0.00985894,0.613,0.00999059,0.613,0.0234524,0.613,0.023617
0.614,0.00172919,0.614,0.00120279,0.614,0.0401397,0.614,0.0310884,0.614,0.00910192,0.614,0.00939814,0.614,0.00943106,0.614,0.00982602,0.614,0.00877278,0.614,0.0234853,0.614,0.0235511
0.615,0.00172919,0.615,0.00118303,0.615,0.0391194,0.615,0.0318454,0.615,0.00923357,0.615,0.00939814,0.615,0.00962854,0.615,0.0097602,0.615,0.00933231,0.615,0.0233866,0.615,0.0228929
0.616,0.00172919,0.616,0.00117644,0.616,0.0387903,0.616,0.0321746,0.616,0.0097602,0.616,0.00926649,0.616,0.00936523,0.616,0.00979311,0.616,0.0097602,0.616,0.0234195,0.616,0.0231891
0.617,0.00172919,0.617,0.00120279,0.617,0.0397777,0.617,0.031648,0.617,0.0092994,0.617,0.00943106,0.617,0.00913483,0.617,0.00982602,0.617,0.0102868,0.617,0.0234195,0.617,0.023222
0.618,0.00172919,0.618,0.00119621,0.618,0.0398435,0.618,0.0314176,0.618,0.00916774,0.618,0.00936523,0.618,0.00943106,0.618,0.00985894,0.618,0.0100564,0.618,0.0234524,0.618,0.0237157
0.619,0.00172919,0.619,0.00116985,0.619,0.039646,0.619,0.03201,0.619,0.00913483,0.619,0.00943106,0.619,0.00962854,0.619,0.00982602,0.619,0.00897026,0.619,0.0234195,0.619,0.0237486
0.62,0.00176211,0.62,0.00118303,0.62,0.0394815,0.62,0.031648,0.62,0.0097602,0.62,0.00946397,0.62,0.00936523,0.62,0.00982602,0.62,0.00926649,0.62,0.0234524,0.62,0.0235182
0.621,0.00169628,0.621,0.00118962,0.621,0.038132,0.621,0.0315492,0.621,0.00890443,0.621,0.00949688,0.621,0.00943106,0.621,0.00982602,0.621,0.00972728,0.621,0.0234195,0.621,0.0226954
0.622,0.00172919,0.622,0.00119621,0.622,0.0387244,0.622,0.0320758,0.622,0.00926649,0.622,0.00946397,0.622,0.00995768,0.622,0.00979311,0.622,0.00969437,0.622,0.0234195,0.622,0.0227612
0.623,0.00176211,0.623,0.00116326,0.623,0.0395802,0.623,0.03201,0.623,0.00923357,0.623,0.0095298,0.623,0.00962854,0.623,0.00962854,0.623,0.0097602,0.623,0.0234524,0.623,0.023222
0.624,0.00176211,0.624,0.00118303,0.624,0.0393827,0.624,0.0319771,0.624,0.00933231,0.624,0.00936523,0.624,0.00913483,0.624,0.00966145,0.624,0.00999059,0.624,0.0234853,0.624,0.0234195
0.625,0.00176211,0.625,0.00118303,0.625,0.0395802,0.625,0.0308909,0.625,0.00887152,0.625,0.00939814,0.625,0.0092994,0.625,0.00972728,0.625,0.00936523,0.625,0.0234853,0.625,0.0239461
0.626,0.00176211,0.626,0.00118962,0.626,0.0382966,0.626,0.0307922,0.626,0.00966145,0.626,0.00946397,0.626,0.00943106,0.626,0.0097602,0.626,0.00910192,0.626,0.0235182,0.626,0.0237486
0.627,0.00172919,0.627,0.00117644,0.627,0.0384282,0.627,0.0318454,0.627,0.00897026,0.627,0.0095298,0.627,0.00992477,0.627,0.0097602,0.627,0.00969437,0.627,0.0234853,0.627,0.0224979
0.628,0.00172919,0.628,0.00117644,0.628,0.0391194,0.628,0.0317796,0.628,0.00897026,0.628,0.00959563,0.628,0.00893735,0.628,0.0097602,0.628,0.00992477,0.628,0.0234524,0.628,0.0229587
0.629,0.00172919,0.629,0.00119621,0.629,0.039284,0.629,0.0321417,0.629,0.00913483,0.629,0.00946397,0.629,0.00897026,0.629,0.00982602,0.629,0.0102539,0.629,0.0234853,0.629,0.0231562
0.63,0.00172919,0.63,0.00118303,0.63,0.0396789,0.63,0.0312201,0.63,0.00936523,0.63,0.00949688,0.63,0.00959563,0.63,0.00982602,0.63,0.0103856,0.63,0.0234853,0.63,0.0235182
0.631,0.00172919,0.631,0.00118303,0.631,0.0403043,0.631,0.0319771,0.631,0.00923357,0.631,0.00933231,0.631,0.00995768,0.631,0.00979311,0.631,0.00946397,0.631,0.0233536,0.631,0.0237486
0.632,0.00172919,0.632,0.00116985,0.632,0.0386586,0.632,0.0319113,0.632,0.00923357,0.632,0.00923357,0.632,0.00923357,0.632,0.00972728,0.632,0.00890443,0.632,0.0234195,0.632,0.0233207
0.633,0.00176211,0.633,0.00118303,0.633,0.0389219,0.633,0.0319771,0.633,0.00900318,0.633,0.00920066,0.633,0.00824615,0.633,0.0097602,0.633,0.0100893,0.633,0.0233536,0.633,0.022465
0.634,0.00172919,0.634,0.00119621,0.634,0.0390536,0.634,0.0307264,0.634,0.0092994,0.634,0.00936523,0.634,0.0095298,0.634,0.00979311,0.634,0.0102868,0.634,0.0233866,0.634,0.0225308
0.635,0.00176211,0.635,0.00117644,0.635,0.0393498,0.635,0.0312859,0.635,0.0092994,0.635,0.00943106,0.635,0.00926649,0.635,0.00985894,0.635,0.0102539,0.635,0.0233866,0.635,0.023222
0.636,0.00169628,0.636,0.00118962,0.636,0.0396789,0.636,0.0317138,0.636,0.0092994,0.636,0.00946397,0.636,0.00985894,0.636,0.00989185,0.636,0.00999059,0.636,0.0233536,0.636,0.0232549
0.637,0.00179502,0.637,0.00118962,0.637,0.0380333,0.637,0.0317138,0.637,0.00890443,0.637,0.00943106,0.637,0.00989185,0.637,0.00985894,0.637,0.00969437,0.637,0.0233866,0.637,0.0233536
0.638,0.00169628,0.638,0.00117644,0.638,0.0393827,0.638,0.031648,0.638,0.0092994,0.638,0.00949688,0.638,0.0102539,0.638,0.00982602,0.638,0.00854238,0.638,0.0233536,0.638,0.023617
0.639,0.00169628,0.639,0.00118303,0.639,0.0397119,0.639,0.0310226,0.639,0.00926649,0.639,0.00949688,0.639,0.00883861,0.639,0.00972728,0.639,0.00949688,0.639,0.0234195,0.639,0.0232878
0.64,0.00172919,0.64,0.00118962,0.64,0.0400739,0.64,0.031253,0.64,0.00920066,0.64,0.00943106,0.64,0.00939814,0.64,0.00962854,0.64,0.00985894,0.64,0.0234195,0.64,0.0223333
0.641,0.00176211,0.641,0.00117644,0.641,0.0386915,0.641,0.0318784,0.641,0.00923357,0.641,0.0092994,0.641,0.0095298,0.641,0.00969437,0.641,0.00972728,0.641,0.0234524,0.641,0.0229258
0.642,0.00169628,0.642,0.00118303,0.642,0.0389548,0.642,0.0321746,0.642,0.00913483,0.642,0.00939814,0.642,0.00949688,0.642,0.00982602,0.642,0.0103197,0.642,0.0234195,0.642,0.0231233
0.643,0.00172919,0.643,0.00116326,0.643,0.0391852,0.643,0.0317467,0.643,0.00900318,0.643,0.00946397,0.643,0.00995768,0.643,0.00982602,0.643,0.00992477,0.643,0.0234524,0.643,0.0234853
0.644,0.00166337,0.644,0.00115667,0.644,0.0398106,0.644,0.0314176,0.644,0.00890443,0.644,0.00943106,0.644,0.00946397,0.644,0.00982602,0.644,0.00959563,0.644,0.0233866,0.644,0.0233536
0.645,0.00172919,0.645,0.00118303,0.645,0.0398435,0.645,0.0311542,0.645,0.00900318,0.645,0.00946397,0.645,0.00913483,0.645,0.00982602,0.645,0.0100893,0.645,0.0233866,0.645,0.0234524
0.646,0.00176211,0.646,0.00117644,0.646,0.0401068,0.646,0.0318125,0.646,0.00943106,0.646,0.00949688,0.646,0.00933231,0.646,0.00985894,0.646,0.010221,0.646,0.0234195,0.646,0.0223333
0.647,0.00169628,0.647,0.00116985,0.647,0.0378687,0.647,0.0315821,0.647,0.00920066,0.647,0.00933231,0.647,0.00943106,0.647,0.00985894,0.647,0.0101222,0.647,0.0233866,0.647,0.0230245
0.648,0.00176211,0.648,0.00115667,0.648,0.0396131,0.648,0.0321087,0.648,0.00883861,0.648,0.0095298,0.648,0.00949688,0.648,0.00982602,0.648,0.00933231,0.648,0.0233207,0.648,0.0230245
0.649,0.00176211,0.649,0.00115008,0.649,0.0396131,0.649,0.031648,0.649,0.0095298,0.649,0.0092994,0.649,0.00962854,0.649,0.00979311,0.649,0.00999059,0.649,0.0233207,0.649,0.0232878
0.65,0.00176211,0.65,0.00115008,0.65,0.0398435,0.65,0.030496,0.65,0.00933231,0.65,0.00926649,0.65,0.00920066,0.65,0.00979311,0.65,0.0097602,0.65,0.0233207,0.65,0.023584
0.651,0.00179502,0.651,0.00120279,0.651,0.0396131,0.651,0.0311213,0.651,0.00920066,0.651,0.00946397,0.651,0.00949688,0.651,0.00989185,0.651,0.0100893,0.651,0.0233207,0.651,0.0234853
0.652,0.00176211,0.652,0.00116326,0.652,0.0388232,0.652,0.0317138,0.652,0.00883861,0.652,0.00959563,0.652,0.00979311,0.652,0.00985894,0.652,0.00972728,0.652,0.0233536,0.652,0.0221687
0.653,0.00169628,0.653,0.00116985,0.653,0.0385599,0.653,0.0315492,0.653,0.00903609,0.653,0.00956271,0.653,0.00969437,0.653,0.00995768,0.653,0.0100893,0.653,0.0233207,0.653,0.0225966
0.654,0.00176211,0.654,0.00118303,0.654,0.0393169,0.654,0.0318125,0.654,0.0092994,0.654,0.0095298,0.654,0.0101222,0.654,0.00989185,0.654,0.010221,0.654,0.0233207,0.654,0.0235182
0.655,0.00172919,0.655,0.00116985,0.655,0.0399752,0.655,0.0313846,0.655,0.00956271,0.655,0.00949688,0.655,0.0095298,0.655,0.00982602,0.655,0.00992477,0.655,0.0232878,0.655,0.0235182
0.656,0.00166337,0.656,0.00115667,0.656,0.0401727,0.656,0.0315821,0.656,0.00920066,0.656,0.0095298,0.656,0.0100893,0.656,0.00972728,0.656,0.0100235,0.656,0.0233536,0.656,0.0235182
0.657,0.00172919,0.657,0.00115667,0.657,0.0395144,0.657,0.031648,0.657,0.00890443,0.657,0.00949688,0.657,0.00916774,0.657,0.00972728,0.657,0.00995768,0.657,0.0233866,0.657,0.0233866
0.658,0.00176211,0.658,0.00118962,0.658,0.0383953,0.658,0.03201,0.658,0.00903609,0.658,0.00949688,0.658,0.0092994,0.658,0.00979311,0.658,0.0100564,0.658,0.0234195,0.658,0.022465
0.659,0.00179502,0.659,0.00114349,0.659,0.0387574,0.659,0.0313846,0.659,0.009069,0.659,0.00956271,0.659,0.00966145,0.659,0.00979311,0.659,0.0102868,0.659,0.0233866,0.659,0.0225637
0.66,0.00172919,0.66,0.00116985,0.66,0.0392182,0.66,0.0318784,0.66,0.00893735,0.66,0.00962854,0.66,0.00992477,0.66,0.00982602,0.66,0.00966145,0.66,0.0233536,0.66,0.0226625
0.661,0.00176211,0.661,0.00116985,0.661,0.039646,0.661,0.0302327,0.661,0.00946397,0.661,0.00966145,0.661,0.00920066,0.661,0.00982602,0.661,0.0101881,0.661,0.0233866,0.661,0.0231891
0.662,0.00176211,0.662,0.00115667,0.662,0.0398764,0.662,0.0314834,0.662,0.0092994,0.662,0.00966145,0.662,0.00933231,0.662,0.00979311,0.662,0.0110438,0.662,0.0233536,0.662,0.0234853
0.663,0.00169628,0.663,0.00115667,0.663,0.0393827,0.663,0.0313188,0.663,0.0097602,0.663,0.00962854,0.663,0.00985894,0.663,0.0100564,0.663,0.0102868,0.663,0.0233866,0.663,0.0231233
0.664,0.00179502,0.664,0.00116326,0.664,0.0382966,0.664,0.031648,0.664,0.00877278,0.664,0.00949688,0.664,0.0100564,0.664,0.00992477,0.664,0.00949688,0.664,0.0233536,0.664,0.0230574
0.665,0.00172919,0.665,0.00118303,0.665,0.0391523,0.665,0.0318454,0.665,0.00936523,0.665,0.00959563,0.665,0.00900318,0.665,0.00985894,0.665,0.00992477,0.665,0.0233536,0.665,0.022827
0.666,0.00169628,0.666,0.00114349,0.666,0.0396789,0.666,0.0313188,0.666,0.00949688,0.666,0.00946397,0.666,0.00949688,0.666,0.00982602,0.666,0.00979311,0.666,0.0233207,0.666,0.0228599
0.667,0.00172919,0.667,0.00116985,0.667,0.0394486,0.667,0.0304631,0.667,0.00903609,0.667,0.00949688,0.667,0.00966145,0.667,0.00989185,0.667,0.0109451,0.667,0.0232878,0.667,0.0229916
0.668,0.00172919,0.668,0.00116326,0.668,0.0397777,0.668,0.0318125,0.668,0.00870695,0.668,0.00956271,0.668,0.00920066,0.668,0.00995768,0.668,0.00982602,0.668,0.0232878,0.668,0.0233536
0.669,0.00176211,0.669,0.00116326,0.669,0.0389878,0.669,0.0318454,0.669,0.00926649,0.669,0.00966145,0.669,0.00926649,0.669,0.00992477,0.669,0.0100235,0.669,0.0232878,0.669,0.0231891
0.67,0.00169628,0.67,0.00115667,0.67,0.038527,0.67,0.0320429,0.67,0.00893735,0.67,0.00962854,0.67,0.00995768,0.67,0.00995768,0.67,0.0100235,0.67,0.0232878,0.67,0.0237486
0.671,0.00169628,0.671,0.00114349,0.671,0.0395144,0.671,0.0314176,0.671,0.00939814,0.671,0.00962854,0.671,0.00985894,0.671,0.00992477,0.671,0.0102539,0.671,0.0232549,0.671,0.0221029
0.672,0.00176211,0.672,0.00115008,0.672,0.0395802,0.672,0.0310226,0.672,0.00933231,0.672,0.00969437,0.672,0.0092994,0.672,0.00985894,0.672,0.00890443,0.672,0.0232878,0.672,0.0232549
0.673,0.00176211,0.673,0.0011369,0.673,0.0395144,0.673,0.0313517,0.673,0.00920066,0.673,0.00962854,0.673,0.0095298,0.673,0.00972728,0.673,0.0101222,0.673,0.0233536,0.673,0.0233866
0.674,0.00176211,0.674,0.0011369,0.674,0.0400081,0.674,0.031615,0.674,0.00985894,0.674,0.00956271,0.674,0.00959563,0.674,0.0097602,0.674,0.0100564,0.674,0.0233866,0.674,0.0231562
0.675,0.00172919,0.675,0.00116985,0.675,0.0389548,0.675,0.0319771,0.675,0.00860821,0.675,0.0095298,0.675,0.00982602,0.675,0.0097602,0.675,0.00989185,0.675,0.0233207,0.675,0.0231562
0.676,0.00169628,0.676,0.00116326,0.676,0.0386915,0.676,0.0318784,0.676,0.00903609,0.676,0.00959563,0.676,0.00903609,0.676,0.00982602,0.676,0.00966145,0.676,0.0233536,0.676,0.0233866
0.677,0.00169628,0.677,0.00115008,0.677,0.039284,0.677,0.0311872,0.677,0.00910192,0.677,0.00959563,0.677,0.0092994,0.677,0.00982602,0.677,0.0097602,0.677,0.0233536,0.677,0.0221029
0.678,0.00172919,0.678,0.00114349,0.678,0.0398764,0.678,0.0309568,0.678,0.00893735,0.678,0.00959563,0.678,0.0100893,0.678,0.00979311,0.678,0.0104514,0.678,0.0232878,0.678,0.0226954
0.679,0.00176211,0.679,0.0011369,0.679,0.0397777,0.679,0.0314505,0.679,0.00916774,0.679,0.00959563,0.679,0.00989185,0.679,0.00979311,0.679,0.0107147,0.679,0.0233207,0.679,0.0231233
0.68,0.00176211,0.68,0.00115008,0.68,0.0401727,0.68,0.0319442,0.68,0.0092994,0.68,0.0095298,0.68,0.00893735,0.68,0.00989185,0.68,0.00989185,0.68,0.0233536,0.68,0.022827
0.681,0.00172919,0.681,0.00115008,0.681,0.0386257,0.681,0.0313517,0.681,0.0095298,0.681,0.00946397,0.681,0.0095298,0.681,0.00985894,0.681,0.0100235,0.681,0.0232878,0.681,0.0232878
0.682,0.00166337,0.682,0.00115667,0.682,0.0390865,0.682,0.031615,0.682,0.00920066,0.682,0.00933231,0.682,0.0095298,0.682,0.00982602,0.682,0.0105172,0.682,0.0232878,0.682,0.0233536
0.683,0.00169628,0.683,0.00114349,0.683,0.0395473,0.683,0.0307922,0.683,0.00893735,0.683,0.00939814,0.683,0.00946397,0.683,0.00982602,0.683,0.0097602,0.683,0.0232549,0.683,0.0229258
0.684,0.00179502,0.684,0.0011369,0.684,0.0400739,0.684,0.0307922,0.684,0.00956271,0.684,0.00946397,0.684,0.00903609,0.684,0.00989185,0.684,0.00956271,0.684,0.023222,0.684,0.0223004
0.685,0.00169628,0.685,0.00113032,0.685,0.0396789,0.685,0.0315492,0.685,0.00946397,0.685,0.00959563,0.685,0.00939814,0.685,0.00989185,0.685,0.00992477,0.685,0.023222,0.685,0.0229587
0.686,0.00169628,0.686,0.00114349,0.686,0.0391194,0.686,0.0313517,0.686,0.00923357,0.686,0.00959563,0.686,0.0100235,0.686,0.00995768,0.686,0.0100235,0.686,0.0232549,0.686,0.0234853
0.687,0.00176211,0.687,0.00113032,0.687,0.0385599,0.687,0.0317796,0.687,0.00920066,0.687,0.00962854,0.687,0.0101552,0.687,0.00992477,0.687,0.0104843,0.687,0.023222,0.687,0.0230903
0.688,0.00172919,0.688,0.0011369,0.688,0.0393169,0.688,0.0313517,0.688,0.00939814,0.688,0.00966145,0.688,0.00956271,0.688,0.0101222,0.688,0.0103526,0.688,0.0231891,0.688,0.0231891
0.689,0.00169628,0.689,0.0011369,0.689,0.0397777,0.689,0.0305618,0.689,0.00959563,0.689,0.00979311,0.689,0.00979311,0.689,0.00992477,0.689,0.0097602,0.689,0.0231891,0.689,0.0227941
0.69,0.00172919,0.69,0.00113032,0.69,0.0401727,0.69,0.0309238,0.69,0.00903609,0.69,0.00959563,0.69,0.00979311,0.69,0.00979311,0.69,0.00949688,0.69,0.0232549,0.69,0.0230903
0.691,0.00169628,0.691,0.00115008,0.691,0.0397119,0.691,0.0311542,0.691,0.00939814,0.691,0.00946397,0.691,0.00979311,0.691,0.00979311,0.691,0.0101552,0.691,0.0232549,0.691,0.0234195
0.692,0.00172919,0.692,0.00115008,0.692,0.0386257,0.692,0.0314834,0.692,0.00923357,0.692,0.00949688,0.692,0.00939814,0.692,0.00985894,0.692,0.00923357,0.692,0.0232878,0.692,0.0228929
0.693,0.00169628,0.693,0.00113032,0.693,0.0387244,0.693,0.0313188,0.693,0.00916774,0.693,0.00949688,0.693,0.00926649,0.693,0.00982602,0.693,0.00985894,0.693,0.0233207,0.693,0.0236828
0.694,0.00172919,0.694,0.00114349,0.694,0.0394486,0.694,0.0307593,0.694,0.00864112,0.694,0.00956271,0.694,0.0102539,0.694,0.00985894,0.694,0.0103197,0.694,0.023222,0.694,0.0233536
0.695,0.00169628,0.695,0.00115667,0.695,0.0398106,0.695,0.0311542,0.695,0.00920066,0.695,0.00969437,0.695,0.0101552,0.695,0.00985894,0.695,0.00985894,0.695,0.0232878,0.695,0.0231891
0.696,0.00172919,0.696,0.00114349,0.696,0.0400739,0.696,0.0317467,0.696,0.00903609,0.696,0.00962854,0.696,0.0092994,0.696,0.00989185,0.696,0.0095298,0.696,0.0233207,0.696,0.0221029
0.697,0.00179502,0.697,0.00115008,0.697,0.0401068,0.697,0.0316809,0.697,0.00959563,0.697,0.00962854,0.697,0.00949688,0.697,0.00989185,0.697,0.00999059,0.697,0.023222,0.697,0.0227283
0.698,0.00169628,0.698,0.00114349,0.698,0.038494,0.698,0.0314176,0.698,0.00910192,0.698,0.00946397,0.698,0.00943106,0.698,0.00985894,0.698,0.0102868,0.698,0.0232549,0.698,0.0234853
0.699,0.00172919,0.699,0.00114349,0.699,0.0391852,0.699,0.0311872,0.699,0.00916774,0.699,0.00936523,0.699,0.00943106,0.699,0.00982602,0.699,0.00992477,0.699,0.0232549,0.699,0.0233866
0.7,0.00172919,0.7,0.0011369,0.7,0.0396131,0.7,0.0308909,0.7,0.00956271,0.7,0.00939814,0.7,0.00916774,0.7,0.00989185,0.7,0.00992477,0.7,0.023222,0.7,0.023584
0.701,0.00172919,0.701,0.00114349,0.701,0.0395802,0.701,0.030858,0.701,0.00870695,0.701,0.00949688,0.701,0.0095298,0.701,0.00992477,0.701,0.0102539,0.701,0.0232549,0.701,0.0222675
